Datetime,Tweet Id,original_text,geo,retweet_count,reply_count,like_count
2022-03-07 17:13:43+00:00,1500882399164518403,"Gbadebo Rhodes-Vivour popularly known as GRV has partnered with WellaHealth to provide Micro Health Cover for 1 million Lagosians in commemoration of World Malaria Day coming up on the 25th of April 2022.

https://t.co/y8lMNtsIAC https://t.co/0HCwcigP0r",,0,0,0
2022-03-07 17:13:21+00:00,1500882304809504770,#FightsForWhatCounts to Raise at least US$18 billion to get back on Track to end #AIDS #TB #Malaria. #MeetTheTarget #TheBeatContinues #BetterTogether #ThePowerOfMore @USAmbRwanda @omardaair @nicolabellomo @NorwayMFA @GFANAP @GFAN_Africa @CS4MEglobal @RwandaNGOForum @RwandaHealth https://t.co/90kSgekd2j,,0,0,2
2022-03-07 17:09:00+00:00,1500881209873911809,BBC News 2014 - Malaria parasite 'can manipulate body odour of mice' https://t.co/hXM1YnjExh,,0,0,0
2022-03-07 17:06:19+00:00,1500880535534678026,"Sorry for been offline today, Manchester city did us justice last night... So I had malaria and mumala munveka chule 😭😭😭",,0,0,1
2022-03-07 17:03:37+00:00,1500879856426442752,"#Explained: Malaria and the vaccine hunt

🪔 Get the UPSC App https://t.co/4TB0E3m4uK Gaana https://t.co/T9Jx4JGcSp JioSaavn https://t.co/2XyLsMkx2C Spotify https://t.co/G4PJrRxPw7

https://t.co/vyWcu08adm https://t.co/V96HLvWdBA",,0,0,0
2022-03-07 17:02:52+00:00,1500879668580425733,In wartime amazing things can happen. The (predecessor to the) CDC drained thousands of swamps and eliminated malaria in the US in just a couple years during WW2 so we'd have better recruits. What could we do in a year on this problem? https://t.co/iVISghQOIe,,1,2,5
2022-03-07 17:01:27+00:00,1500879310223290372,"Did you know Gin &amp; tonic was invented to make malaria medication palatable? So, why are they still so beloved today? https://t.co/SxVQ5AbIk1",,3,0,10
2022-03-07 16:58:38+00:00,1500878603164205059,Malaria and typhoid just has to be the most clichè illness most Nigerians suffer from. 🥴,,0,0,1
2022-03-07 16:50:35+00:00,1500876578540208129,"Me as a Doctor:

""Werey na HIV be dis, why you talk say na Malaria?"" https://t.co/nXL0DDMi8o",,0,1,12
2022-03-07 16:49:04+00:00,1500876193242828802,"Findings from a #ColoradoState research team were featured on a cover of @ScienceTM, ☝️ of the nation's top scientific journals 👏

They found that drugs used to treat malaria are also effective at treating a pulmonary disease similar to tuberculosis 🔬 https://t.co/MB43pK48sS https://t.co/QlaSlKNs1E",,1,1,8
2022-03-07 16:48:45+00:00,1500876116105785346,Di Malaria is the latest elite entry 🤣 https://t.co/l0l34ST5Ma,,1,0,6
2022-03-07 16:38:17+00:00,1500873479436083210,"🌍 On International Women’s Day 2022, let’s take a look at the hard work #RuralWomen put into improving their livelihoods and explore ways that can help prevent economic shocks in their pursuit. #IWD2022

🔵 Read More: https://t.co/R2W8mEnopt https://t.co/YnMb03eBlj",,1,0,2
2022-03-07 16:31:11+00:00,1500871695896244228,"Some malaria parasites are evading detection tests, causing an urgent threat to public health https://t.co/3vQ1orUvTh",,0,0,0
2022-03-07 16:24:54+00:00,1500870114291376129,i’m never shaving my legs again cause why am i walking like a penguin wth malaria,,0,0,0
2022-03-07 16:24:15+00:00,1500869948247363587,"Key to ending #malaria globally is expanding access to testing to all corners and ensuring everyone can access the healthcare they need to avoid treatable, preventable, yet deadly illnesses. 🌍🏥 https://t.co/zMkflSkylO",,4,0,10
2022-03-07 16:22:58+00:00,1500869624925143043,Let him just use Anti malaria dakun https://t.co/7BqkqddWFm,,0,0,0
2022-03-07 16:11:24+00:00,1500866713977511944,"Thank you for your support of the @GlobalFund's campaign to raise $18 billion. We can't allow progress to be undone in the fight to end AIDS, TB &amp; malaria- we must #FightForWhatCounts

As host of the @GlobalFund's donor pledging summit, the US is continuing its pivotal leadership https://t.co/oAKGLixmL4",,9,0,16
2022-03-07 16:04:00+00:00,1500864854147674112,"We must fight for what counts – to defeat HIV, end health inequity and protect humanity from pandemics. #FightForWhatCounts
https://t.co/ZZL0ttkmCx",,0,0,1
2022-03-07 16:03:11+00:00,1500864646130978816,"SQUDI aims to save millions of lives in malaria struck African countries, let’s 
TOGETHER TO SAVE LIVES❤️
DONT MISS IT 🤫
VC, marketing AND much MORE COMING THIS WEEK
https://t.co/BpYUHKGrCi
@squidi_eth

#INUHELP $heal $air $kiba $degen $mri $bro",,6,2,7
2022-03-07 16:02:39+00:00,1500864514258096132,"Two gene-drive strategies may help fight malaria: One suppresses mosquito populations, and the other modifies how the insects house and transmit the malaria parasite. 

More on these: https://t.co/TykFjKa3JF https://t.co/VLboZFP0LO",,2,0,1
2022-03-07 16:01:45+00:00,1500864289011552256,"When my classmates talk about ""THE hOmOsExUaLS"", I fear outing myself when educating them thus I have to hold my urge to educate them back against their misinformation spreading like malaria. ☹☹☹",,0,1,3
2022-03-07 16:01:00+00:00,1500864100066332680,Did you remember to take your #malaria pill? We hope you did!,,0,0,0
2022-03-07 15:51:36+00:00,1500861733539393536,"Honestly, stop this covid/lassa bs. 
There are more health issues to talk and clampdown on I.e
Malaria, diabetes and so much ravaging the indigenes daily. https://t.co/fCNkHw64fL",,0,0,0
2022-03-07 15:51:29+00:00,1500861702673420293,"We must #MeetTheTarget of at least $18 billion for us 2 B able 2 #GetBackOnTrack 2 end #HIV, #TB &amp; #malaria as epidemics, achieve the health-related #SDGs, and prepare better for future pandemics through strengthened and resilient Health Systems @CS4MEglobal @GFAN_Africa https://t.co/Z4FQl5eDZ5",,0,0,0
2022-03-07 15:51:13+00:00,1500861635187068929,"The rush in rich countries to declare the pandemic “over” while it continues to ravage the global South is completely predictable—in fact, the same trend has played out before. Have we learned nothing from the history of the HIV, TB and malaria epidemics? 
https://t.co/cpa0X5XNOK",,0,1,5
2022-03-07 15:48:47+00:00,1500861026048393221,"Since this malaria started,I’ve been having weird/scary dreams but today’s own was actually sweet and different 🥺🥺🙈",,0,0,0
2022-03-07 15:48:39+00:00,1500860989809610756,"I literally just finished recovering from my body trying to kill me and now I have to deal with malaria? 

This is unfair",,0,0,0
2022-03-07 15:44:20+00:00,1500859903128313859,"As w/diseases like #malaria &amp; #HIV, #rich_countries are “moving on” from #COVID while #poor ones continue to get ravaged. But in #globalSouth, COVID-19 much harder to ignore. &gt;a yr after start #vaccination nearly 3b  people are still waiting for 1st shot
https://t.co/bswP9oCoMU",,0,0,1
2022-03-07 15:42:40+00:00,1500859484452921351,"#breakthebias2022
#MyDearBody
#KEMYA4Genderequality
Gender equality today for abetter tomorrow.
zero malaria starts with me and u
@ShakirinaYouth 
@ALMA_2030",,1,0,1
2022-03-07 15:41:51+00:00,1500859280362246145,"Some gals for my cl: sub for me na 😔🤲

Me: when last do we chat ?
Have u ever post me before?
I Dey among those who u Dey post “NWMB” for ? Why u con dey bill me ,MENT or MALARIA?",,0,0,1
2022-03-07 15:38:05+00:00,1500858332625924097,3000 children die every day in Africa because of malaria,,0,0,0
2022-03-07 15:32:41+00:00,1500856971351707651,"I'm never taking Malaria tablets again. The side effects are horrible. Sore inside lip, small dry patches around bottom lip, irritated bladder, irritated colon, loose stools, fever, migraine. 😱",,0,0,0
2022-03-07 15:30:02+00:00,1500856306583826435,"In the latest issue! The RTS,S vaccine—a chance to regain the upper hand against malaria? https://t.co/8prwlbaFqZ",,5,0,13
2022-03-07 15:29:52+00:00,1500856262577176582,"We are sleeping on a very serious health issue. Could be the food, indiscrimate use of unprescribed medication (self medication: panadol, malaria medications etc). How seemingly healthy young people with no predisposing factors suddenly have both kidneys failing needs attention https://t.co/WG17MuZaNN",,0,0,0
2022-03-07 15:29:42+00:00,1500856223540854785,"This Airtel network dey ment or get malaria?

The Airtel network have being so frustrating today.

Who's experience Airtel network issue today?",,0,0,0
2022-03-07 15:16:51+00:00,1500852990051291143,"Covid cases top 6M as pandemic enters Year 3 | What it means to transition from pandemic to #endemic: lessons from world’s oldest &amp; deadliest pandemic, #MALARIA …",,5,1,1
2022-03-07 15:13:27+00:00,1500852131556909064,"Please join me in praying for Pastor Sam. I just got off the phone with him. He has a bad cold and malaria. He's feeling very weak and exhausted.

Pray for a speedy recovery and for no long-term effects from the malaria. https://t.co/y6fLQnDDuG",,1,0,3
2022-03-07 15:10:19+00:00,1500851344055455748,"Thank you U.S. for your leadership on the @GlobalFund Replenishment! We definitely need to #MeetTheTarget! 

We also count on European leaders to commit to reinforcing their investment to end #AIDS, #TB and #malaria by 2030, as well as to build stronger health systems 💪 https://t.co/KvxvLCKbQK https://t.co/7EiPosIvWg",,3,0,10
2022-03-07 15:07:21+00:00,1500850598874337280,"Some #malaria parasites are evading detection tests, causing an urgent threat to public health
~~
My friends Deus &amp; Catherine from NIMR, Tanzania invited me to co-write this OpeD with them to highlight another public health threat
https://t.co/BkeYnZtgaO via @TC_Africa @deusishe",,19,1,43
2022-03-07 15:07:18+00:00,1500850583191891975,"&lt;i&gt;Aedes species (Diptera: Culicidae)&lt;/i&gt; ecological and host feeding patterns in the north-eastern parts of South Africa, 2014–2018 https://t.co/uPnfV06gxv #Aedes #Mosquitoes #disease  #vectorbornedisease #malaria #zika #arboviruses #virus #Africa #SouthAfrica #Ecology",,0,0,0
2022-03-07 15:06:34+00:00,1500850399800033280,"A @UCF researcher is using moldy breakfast cereal to fight one of the world’s deadliest diseases. 

Happy #NationalCerealDay! 🥣
https://t.co/XB4U7av6MA",,0,0,0
2022-03-07 15:01:40+00:00,1500849166171488260,"🆕 @WHO paper on the RTS,S #malaria vaccine recommendation ✅ @WHO recommends wider use of the vaccine to reduce malaria morbidity &amp; mortality in children living in areas of moderate to high malaria transmission. ➡️ https://t.co/2Sg13Gds8t",,10,4,21
2022-03-07 15:01:00+00:00,1500848999095541764,"Spatial codistribution of HIV, tuberculosis and malaria in Ethiopia  https://t.co/AZqygaqIdB 
Research published has found a hotspot for #HIV, #tuberculosis and #malaria in a regional corner of Africa
https://t.co/cwjMEC96JD",,0,0,0
2022-03-07 14:53:56+00:00,1500847221599883272,"https://t.co/lFB4jjASWY
The paper, published in @WHO ’s Weekly Epidemiological Record... presents available RTS,S evidence; addresses the role of RTS,S among other preventive measures; &amp; outlines recommendations for broader deployment of the vaccine. #Malaria
#Vaccine #Africa",,0,0,0
2022-03-07 14:50:31+00:00,1500846362115596289,Zymergen Advances Molecules for Prominent Malaria and COVID-19 Drug Targets for Further Testing | BioSpace https://t.co/cbgOFT4SkR #jobs,,0,0,0
2022-03-07 14:49:46+00:00,1500846173703262216,Haematological consequences of acute uncomplicated falciparum malaria: a WorldWide Antimalarial Resistance Network pooled analysis of individual patient data https://t.co/8ndJUcXHIw,,0,0,0
2022-03-07 14:49:07+00:00,1500846009588621319,"Today’s to do list:
-Provide materials for briefing on military impact of policies targeting 🏳️‍⚧️ families
-Edits with a student on a strongyloides abstract
-Edits to white paper on improving pediatric casualty care
-Update malaria lecture
-Fac promotion review
#militarypediatrics",,0,0,16
2022-03-07 14:46:00+00:00,1500845223211012099,"It has happened before with #TB, #malaria and #AIDS.

Rich countries are ""moving on"" from #COVID19 while poor ones continue to get ravaged.

- by @NASAdoc @Boghuma @Fredros_Inc @paimadhu

https://t.co/FSpc7r59d2 https://t.co/90yTA1aGnF",,0,0,1
2022-03-07 14:45:59+00:00,1500845221327822852,A GeoPoll report on the groundbreaking malaria vaccine is coming soon. Get in the list to receive the report as soon as it's out here https://t.co/PhNnO83LDZ to learn what parents think about it.,,0,0,0
2022-03-07 14:45:48+00:00,1500845174943068166,"#Malaria vaccine: WHO position paper – March 2022
https://t.co/XoBg63IsIW",,4,0,3
2022-03-07 14:45:31+00:00,1500845104419930113,Image features for quality analysis of thick blood smears employed in malaria diagnosis https://t.co/DhlSR9Qt3O,,2,0,4
2022-03-07 14:42:55+00:00,1500844448598695940,"As we approach International Women's Day, may we celebrate every woman working towards ending Malaria. Whether a volunteer, a caregiver, a health worker; let's join hands to achieve Zero Malaria
Zero Malaria Starts with You &amp; I  
#KEMYA4GenderEquality #breakthebias2022 #IWD2022",,0,0,1
2022-03-07 14:41:24+00:00,1500844065101086720,"Future epidemics?
- Covid vaccines are here
- Malaria vaccine is out
- The dengue vaccine is being honed
- So is the AIDS vaccine 
- Ebola vaccine too
They will all be ready.
They are all...you know what...
- Symptoms of adverse effects of .......
Death for us. Profits for them.",,45,5,94
2022-03-07 14:28:52+00:00,1500840911047204869,The CDC says the malaria vaccine cane iut two years ago when my YS state dept passport says i had a makaria vaccine in 1970 when it was law to go to indonesia you could not go in to java! US lies to all citizens. I say we overtgrow it with osama bin clin sllowing 911’s etcetc,,0,0,0
2022-03-07 14:28:26+00:00,1500840803450638342,"By epidemic we actually mean a pandemic that no longer kills people in rich countries... HIV/AIDS, TB &amp; malaria are pandemics that have been beaten in rich countries. Allowing them to persist elsewhere is a policy choice &amp; a budgetary decision- Peter Sands
https://t.co/zelb7Na2gb",,0,0,1
2022-03-07 14:27:48+00:00,1500840643014373383,""" It is important for men and women to unite and fight social challenges one of the most prevalent being #malaria. Zero malaria starts with women, zero malaria starts with men, zero malaria starts with us,""
@HNgaifiwa https://t.co/jlvAotQ61D",,11,0,30
2022-03-07 14:21:25+00:00,1500839038093340683,"They say family is everything, so why don't you give them maximum protection against malaria with ARTENATE TABLET and SUSPENSION.
Seek medical advice on how to use. Available in hospitals and pharmacies.
#GraceGroup #makingliveshealthier #stopmalaria #zeromalaria #healthtips #fam https://t.co/9xqrIDNI4G",,0,0,0
2022-03-07 14:20:17+00:00,1500838752792588299,"One thing that had me on the edge of my couch was a gene hack that would make mosquitos and rats sterile so the whole population would die out in New Zealand and Burkina Faso. The mosquito hack is supposed to wipe out malaria. New Zealand said no, but Burkina Faso is doing it!",,0,0,0
2022-03-07 14:19:32+00:00,1500838565588049927,Quantification of the dynamics of antibody response to malaria to inform sero-surveillance in pregnant women https://t.co/4CASOVFYbF,,0,0,1
2022-03-07 14:19:06+00:00,1500838455785496579,Love it! @deusishe's team in Tanzania is doing superb work using genomics to track malaria epidemiology across the country and around the region - now the sequencing can happen in country! https://t.co/sB8kBCCUl4,,2,0,13
2022-03-07 14:17:44+00:00,1500838110975909889,"The world doesn't need unified, interoperable, &amp; international #vaccinepassports. 

While a digital ICVP to display yellow fever, polio, &amp; malaria prophylaxis could be useful, Covid must never again be allowed to disrupt our fundamental human right to freedom of movement. https://t.co/ZrUZASsJGC",,76,6,222
2022-03-07 14:17:10+00:00,1500837968248029185,"N923,000 for boxers? Ment or Malaria? 😂",,2,2,12
2022-03-07 14:02:19+00:00,1500834232712765449,"“The first #malaria #vaccine is a major step forward for malaria control, #child #health and health equity. If implemented broadly, the vaccine could save tens of thousands of lives each year."" @Kate_L_OBrien #RTSS #endmalaria @WHO https://t.co/7qxIQtZxwS",,2,0,7
2022-03-07 14:00:31+00:00,1500833776510947334,"A position paper by the @WHO presents available RTS,S evidence; addresses its role among other preventive measures; and outlines recommendations for broader deployment of the #malariavaccine.

🔗 https://t.co/HXo4MDSWAS",,0,0,0
2022-03-07 14:00:11+00:00,1500833692742209537,Just watched some very exciting and energising content about women researchers' fight against malaria  for #IWD reminding us the need to #FightForWhatCounts and to ensure that available funding (for instance through @GlobalFund) is available to #EndMalaria and #BreakTheBias https://t.co/WXryV2bkLb,,0,0,1
2022-03-07 13:58:36+00:00,1500833297034797057,"Been treating this patient for Malaria and is said to be a suspected LASSA Fever case today!
Currently going through a lot emotionally and then this! 
May Allah (swt) protect us and ease our tensions! 🙏🏻",,2,13,48
2022-03-07 13:58:24+00:00,1500833247122673668,Some people be using serious hashtags to promote rubbish 🤦‍♂️ imagine someone using justice for banish hashtag to promote business 🤦‍♂️ment or malaria 🤷‍♂️,,1,0,2
2022-03-07 13:48:42+00:00,1500830802367561736,"Mosquitos, malaria and education - Bill Gates https://t.co/YPLWBjPZgS via @YouTube WHO GAVE THIS FREAK THE RIGHT TO MODIFY NATURE OR RELEASE INTO THE WIDE TO HARM ALL LIFE? WHO EXACTLY GAVE HIM PERMISSION, DE SANTIS? GLOBALISTS? NO ONE, THINKS HE CAN DO WITH THE F HE WANTS. FREAK",,0,0,0
2022-03-07 13:45:39+00:00,1500830038773559302,"MALARIA! i will be your only one 1981

https://t.co/X3B2FSmtw7",,0,0,0
2022-03-07 13:40:34+00:00,1500828758898585604,"Great opinion piece by @paimadhu et al on history being repeated with COVID treated now as endemic by rich countries while poor countries continue to suffer. Poorer countries went and are still going through the same fate with HIV, TB, and malaria https://t.co/fbj3w71Oit",,5,0,11
2022-03-07 13:38:38+00:00,1500828272216657922,"I remember when I got served breakfast, I called my dad and started crying on phone and he was like what happened, I told him I was having malaria and it's making me cry😭😭😭God will punish some men.",,0,1,0
2022-03-07 13:37:01+00:00,1500827863888637964,"For patients with a probable diagnosis of #LassaFever in Nigeria (after ruling out malaria and other common easily diagnosable causes of fever) a negative result for Lassa would end attempts as a diagnosis...

This dilemma led to the project below. https://t.co/WapLummHjP",,14,0,34
2022-03-07 13:34:19+00:00,1500827183354458115,I feel your pain🥲 better go and treat malaria ooo before it hit you https://t.co/L91P34iojr,,0,1,1
2022-03-07 13:17:02+00:00,1500822836402954245,"Went to the first hospital to confirm my malaria has gone. Turns out +2. I go to another hospital to confirm. Turns out negative. I call the first to run it again, they do it again and it’s +2. Who do I believe? 🤦🏽‍♂️",{'place_id': '00e55e2b4c491c5f'},32,66,292
2022-03-07 13:15:36+00:00,1500822476137320452,Explanation of the link between Malaria and the Carolina Bays. https://t.co/JAgRqQyXSb  #CarolinaBays,,2,2,6
2022-03-07 13:09:15+00:00,1500820875586596869,"https://t.co/LpqJCHBQ2i Drug and vaccine combo could cut child malaria deaths by 70 per cent, study shows https://t.co/ZeQpkhEaQx",,0,0,0
2022-03-07 13:08:52+00:00,1500820779302150144,Sustained anti malaria activities under the National Vector Borne Disease Control Programme has yielded results. The incidence of malaria has shown a significant decline in the islands as the cases reduced by 88% in 2021 when compared to 2019. https://t.co/nPmEDOLi16,,12,1,39
2022-03-07 13:05:02+00:00,1500819815535108100,"AESA is a Congolese green tea blend with therapeutic virtues. This tea, which is a non-timber forest product, fights against malaria and the flu, intense fatigue, stress, prevents cancer, regulates blood pressure, ​

#AESA #DRCongo #ANAPI https://t.co/Uiyj6cl1Cw",,1,0,2
2022-03-07 13:03:19+00:00,1500819383312080901,"Increase funding or abandon hope of ending malaria, TB and Aids, UK warned https://t.co/xjOGeVDiun",,0,0,0
2022-03-07 13:01:14+00:00,1500818859674279939,Senior Program Officer – Malaria (PBC &amp; Media) at Breakthrough ACTION Nigeria https://t.co/zSyh5ZVeyX,,0,0,0
2022-03-07 13:01:13+00:00,1500818854615867394,Senior Program Officer – Malaria (PBC &amp; Media) at Breakthrough ACTION Nigeria https://t.co/hsqG0JQp6H,,0,0,0
2022-03-07 12:53:08+00:00,1500816821825511427,"4 stand-outs from this excellent @cdknetwork factsheet on impacts of climate change on Africa:

- 62% of the sub ­Saharan workforce employed is in agriculture and 95% of cropland is rainfed.

- Population at risk of malaria &amp; dengue fever increases sharply at 1.5°C global temps https://t.co/hT6nFbhmIP https://t.co/E0vDC5mdNK",,8,0,6
2022-03-07 12:52:16+00:00,1500816600890548227,"My son returns from traveling all over the world. I find a bottle of prescription pills on my kitchen counter. “What are these, bud?” “My malaria pills. I’ve been forgetting to take them. Don’t worry, I just have to take 30.” Me: “I’m not worried. 😳”
#momlife",,0,0,1
2022-03-07 12:51:00+00:00,1500816285176840197,I never see any malaria advert for this country Wey e nice,,0,2,2
2022-03-07 12:50:45+00:00,1500816221515751424,"There are still many gaps in #malaria control today. There4, new interventions r needed to complement existing ones
~
One potentially transformative option is #genedrive mosquitoes. But for this to work, we must update our understanding of th basic biology &amp; ecology of mosquitoes https://t.co/yGsgipEMQk",,13,0,35
2022-03-07 12:48:45+00:00,1500815719344361477,"This week we extract DNA 🧬 from Anopheles gambiae mosquitoes 🦟 (major vector of #malaria in sub-Saharan Africa) to determine i) their species, and ii) whether they contain mutations that make them resistant to #insecticides! #molecularbiologyfromhome https://t.co/MHXNrxJFVT",,6,0,10
2022-03-07 12:38:41+00:00,1500813185087070213,"Women’s History Month: 5 groundbreaking researchers who mapped the ocean floor, tested atomic theories, vanquished malaria and more https://t.co/HTOeJG1vma",,0,1,3
2022-03-07 12:37:06+00:00,1500812785139212293,"See him head, e be like pesin wey dem take advertise malaria that time. https://t.co/dTzh7pusjK",,0,1,0
2022-03-07 12:30:15+00:00,1500811062286901251,#paracetamol may help protect against kidney damage in patients with #malaria https://t.co/j96YyQ2Ruh via @debugliesnews #Health #healthcare #healthylifestyle #healthyLife #COVIDー19 #coronavirus #Coronavid19 #COVID19Pandemic #CoronavirusOutbreak #coronaLockdown #COVID2019 https://t.co/GHqAdMQ9oY,,1,0,0
2022-03-07 12:30:07+00:00,1500811029147791361,"There are a number of products used to try and prevent malaria. Vector control is the main way to prevent and reduce malaria transmission. Is high enough, then any measure of protection will be increased across the community. #vectorcontol #malaria https://t.co/LlhqIaK8MV https://t.co/2hN8kgPbdO",,1,0,0
2022-03-07 12:25:45+00:00,1500809928545607684,"Securing at least US$18 billion for the Global Fund would save 20 million lives between 2022-2026 and reduce the death toll of AIDS,TB and Malaria. #ThePowerOfMore #MeetTheTarget #TheBeatContinues @GFANAP @GFAN_Africa @CS4MEglobal @RwandaNGOForum @EUinRW @norwayembassy @DanishMFA https://t.co/ogBgC61I8E",,0,0,1
2022-03-07 12:18:46+00:00,1500808173359353858,"aether: there is this mosquito that keeps buzzing near my head

dain: you must eat it to get your blood back

aether: it hasn't even bitten me yet

childe: avenge your fallen comrades

kaeya: free malaria

aether: you guys are sick people",,6,0,29
2022-03-07 12:16:59+00:00,1500807721737756673,"How @globhedrones Fights Malaria Through Crowddroning. GLOBHE teamed up with researchers from the @LSTMnews Vector Biologist Department to combat malaria in Malawi through crowddroning. This is their story 👉  https://t.co/ARxKjDHFct

#droneshelp",,4,0,4
2022-03-07 12:16:40+00:00,1500807643836948480,"We're proud to announce exciting changes to our institute #podcast!

Every month, we're bringing you one publication and one interview - breaking down impactful #malaria science, and interviewing the trailblazers leading the fight.

New episodes coming soon... https://t.co/rbFiMIGP7T",,4,0,16
2022-03-07 12:15:16+00:00,1500807292975001605,Great work from @KUHeS_mw with collaborations @UMCVD @UMmedschool @michiganstateu and funding @Fogarty_NIH #mosquito #malaria https://t.co/yGq7OB0Lkh,,1,0,2
2022-03-07 12:14:17+00:00,1500807042096893957,"A herbal remedy for Staph Aurues, STDs,P.I.D,Chlamydia,Candidiasis From Proven natural and organic therapy 
Flush out bacteria, viral,fungi infections and malaria parasites and boost overall immune systems 
fight against pathogenic organism 
for more visit https://t.co/5WfcpXajRp https://t.co/uCMfKeHsGT",,0,0,0
2022-03-07 12:13:35+00:00,1500806866858696708,"#Phytochemical #Tocopherols, the Potential Treatment for Malaria https://t.co/qtJwoEscD5",,0,1,1
2022-03-07 12:13:11+00:00,1500806767034331136,$ZY: Zymergen advances molecules for prominent malaria and COVID-19 drug targets for further testing https://t.co/iSkqvvBew0,,0,0,0
2022-03-07 12:08:43+00:00,1500805640851443712,Cambodia Works Hard to Eradicate Malaria by 2025 https://t.co/f6Y7GVOvxF,,0,0,1
2022-03-07 12:08:08+00:00,1500805497779331073,"How malaria still kills over 620,000  people mostly women and children  ... https://t.co/yOPBYfhnjZ via @YouTube",,2,2,10
2022-03-07 12:07:39+00:00,1500805374705811460,#FightsForWhatCounts to Raise at least US$18 billion to get back on Track to end #AIDS #TB #Malaria. #MeetTheTarget #TheBeatContinues #BetterTogether #ThePowerOfMore @USAmbRwanda @omardaair @nicolabellomo @NorwayMFA @GFANAP @GFAN_Africa @CS4MEglobal @RwandaNGOForum @RwandaHealth https://t.co/5Hxim2ZcBG,,3,0,3
2022-03-07 12:07:18+00:00,1500805284133957637,"Training Workshop on Malaria &amp; other VBDs Entomology
7-11 March 2022, Delhi https://t.co/JBuX0B58mS",,5,0,18
2022-03-07 12:00:32+00:00,1500803582257471493,"A herbal remedy for Staph Aurues, STDs,P.I.D,Chlamydia,Candidiasis From Proven natural and organic therapy 
Flush out bacteria, viral,fungi infections,malaria parasites and boost overall immune systems 
fight against pathogenic organism 
for more visit https://t.co/5WfcpXajRp https://t.co/SYrH50NJ1J",,0,0,0
2022-03-07 12:00:17+00:00,1500803522228539393,KMIS 2015 reports a malaria prevalence of 27% in @040County    with endemic transmission trends. #PSKenya’s malaria interventions in the county seeks to accelerate contribution to achieving the national goal of reducing the malaria incidence and deaths by at least 75% by 2023. https://t.co/atZVgxvX84,,0,0,0
2022-03-07 11:48:19+00:00,1500800507350237185,"WHO releases first malaria vaccine recommendation, guideline 

Read also: #MondayMotivation BREAKING NEWS Vice President yahaya bello Naturally Ahead Nanny Management Bamise 

https://t.co/3lz2QApXKJ",,2,0,5
2022-03-07 11:46:01+00:00,1500799931392708609,We're combining algorithms with the Internet of Things to bring Western innovation to malaria.,,0,0,0
2022-03-07 11:44:13+00:00,1500799476272971782,"Securing at least US$18 billion for the Global Fund would help the world get back on track to end AIDS, TB and Malaria. #ThePowerOfMore #MeetTheTarget #TheBeatContinues @GFANAP @GFAN_Africa @CS4MEglobal @RwandaNGOForum @GermanyinRwanda @UKinRwanda @USAIDRwanda @ambafrancerwa https://t.co/5mZWhTpRZp",,0,0,1
2022-03-07 11:44:01+00:00,1500799426671132674,"Securing at least US$18 billion for the Global Fund would help the world get back on track to end AIDS, TB and Malaria. #ThePowerOfMore #MeetTheTarget #TheBeatContinues @GFANAP @GFAN_Africa @CS4MEglobal @RwandaHealth @EUinRW @UKinRwanda @USAmbRwanda @ItalyMFA_int @CanadainRwanda https://t.co/OTm8yTQ3qS",,5,1,12
2022-03-07 11:41:28+00:00,1500798784867028996,"“The first malaria vaccine is a major step forward for malaria control, child health and health equity. If implemented broadly, the vaccine could save tens of thousands of lives each year,” 

#publichealth https://t.co/VGjofLFdpV",,0,0,1
2022-03-07 11:14:00+00:00,1500791873807347715,"#ThisThursday,
🗓️10th March🕘09:00am IST
@MERAIndiaICMR Distinguished Lecture by Prof David Fidock @fidocklab, Founding Director @Columbia Center for Malaria Therapeutics and Antimicrobial Resistance
#Malaria🦟🧫#DrugResistance #Genetics🧬#Pharmacology💊
🔗https://t.co/IKMEo0DEHo https://t.co/ResuvZPfxS",,9,1,6
2022-03-07 11:11:10+00:00,1500791160121532417,Should I use my money to buy malaria drugs or I should use it to chop,,0,5,0
2022-03-07 11:08:59+00:00,1500790611183607809,"Malaria is a major cause of death in low-income countries, but blood smear tests can be performed incorrectly up to 81.5% of the time. To combat this, researchers have produced 3D-printed blood smear test devices. Catch up on the latest here&gt;&gt; https://t.co/rR8M40rY45",,0,0,0
2022-03-07 11:04:58+00:00,1500789598552735744,The malaria never enta body. https://t.co/Q5FwU5QDzr,,0,0,0
2022-03-07 11:04:26+00:00,1500789467048820739,You pose like malaria https://t.co/EnipY9eDYb,,0,4,0
2022-03-07 11:04:15+00:00,1500789417832861697,The war on malaria rages on in Tanzania https://t.co/bhFOFCUEfb,,6,1,12
2022-03-07 11:01:46+00:00,1500788792919269389,Malaria lash me recently waa.,,1,1,2
2022-03-07 11:01:10+00:00,1500788642100518914,"Yup, I definitely have malaria.",,0,0,0
2022-03-07 10:57:16+00:00,1500787661560336387,"Cholera, malaria hit Offinso Kayera due to spillage of 31-year-old unmanaged landfill site https://t.co/ZzyOEZxMYp",,0,0,0
2022-03-07 10:43:43+00:00,1500784251100348419,"The @GovUganda has supported scientists, notably, those in @CiplaUganda, to replace imported drugs for HIV and malaria. The support included an off-taker agreement where the Government committed to buy all ARV drugs from CQCIL.
#LetsBuildUG 
#UgMoving4wd https://t.co/6GaLYV7MUy",,3,0,3
